	feature	feature_idx	coef	abs_coef	t	p	r2_model	df_resid	rng_seed	n_block	round_id	threshold	q_used	rank_p	cluster	x0_indices	p_oof_center	p_final_center
126	x105	95	-0.0004070360349610596	0.0004070360349610596	-1.3535847592647883	0.17586927460814786	0.7875570980109792	799540	100042	800000	1	0.01	459	127	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
127	x356	289	-0.0004063893415455324	0.0004063893415455324	-1.3522158219507499	0.17630666613607487	0.7875570980109792	799540	100042	800000	1	0.01	459	128	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
128	x118	108	0.0004051152982109162	0.0004051152982109162	1.3479365498048124	0.1776791730657003	0.7875570980109792	799540	100042	800000	1	0.01	459	129	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
129	x140	130	0.00040338567253947076	0.00040338567253947076	1.3426832692565507	0.17937493562941353	0.7875570980109792	799540	100042	800000	1	0.01	459	130	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
130	x420	328	-0.00040099218657151076	0.00040099218657151076	-1.3336836839013495	0.1823079241676099	0.7875570980109792	799540	100042	800000	1	0.01	459	131	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
131	x390	310	0.00039337305218492124	0.00039337305218492124	1.3096134932483605	0.19032699772980433	0.7875570980109792	799540	100042	800000	1	0.01	459	132	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
132	x346	280	-0.0003916350081530007	0.0003916350081530007	-1.303255703220839	0.1924878539163913	0.7875570980109792	799540	100042	800000	1	0.01	459	133	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
133	x108	98	-0.00038972095892958117	0.00038972095892958117	-1.2962719150230804	0.1948821950282079	0.7875570980109792	799540	100042	800000	1	0.01	459	134	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
134	x424	331	-0.0003864047615639039	0.0003864047615639039	-1.2860524144189467	0.19842514220034765	0.7875570980109792	799540	100042	800000	1	0.01	459	135	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
135	x11	9	-0.0003840158079603294	0.0003840158079603294	-1.2771102535182461	0.2015636962659856	0.7875570980109792	799540	100042	800000	1	0.01	459	136	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
136	x88	79	-0.000382762067370021	0.000382762067370021	-1.273407967294718	0.2028736818467057	0.7875570980109792	799540	100042	800000	1	0.01	459	137	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
137	x590	458	0.0003794421349989225	0.0003794421349989225	1.26263094509825	0.20672220970920774	0.7875570980109792	799540	100042	800000	1	0.01	459	138	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
138	x209	185	-0.00037880903806379715	0.00037880903806379715	-1.2590909978198839	0.20799783320825282	0.7875570980109792	799540	100042	800000	1	0.01	459	139	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
139	x491	386	0.0003774137172415561	0.0003774137172415561	1.256305382683354	0.2090056381804142	0.7875570980109792	799540	100042	800000	1	0.01	459	140	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
140	x498	392	0.0003756690888252276	0.0003756690888252276	1.250269542469221	0.21120146646659468	0.7875570980109792	799540	100042	800000	1	0.01	459	141	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
141	x64	58	0.0003640358175591356	0.0003640358175591356	1.211613312925343	0.22566079414235768	0.7875570980109792	799540	100042	800000	1	0.01	459	142	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
142	x24	21	0.0003635256583190616	0.0003635256583190616	1.209212610818711	0.22658153161549902	0.7875570980109792	799540	100042	800000	1	0.01	459	143	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
143	x570	438	-0.00036320602406379136	0.00036320602406379136	-1.207148668078308	0.22737525206859022	0.7875570980109792	799540	100042	800000	1	0.01	459	144	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
144	x273	222	0.00036236208542911097	0.00036236208542911097	1.205112213839628	0.22816034202172458	0.7875570980109792	799540	100042	800000	1	0.01	459	145	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
145	x137	127	0.00036083517720477456	0.00036083517720477456	1.2005260381892016	0.22993546203924456	0.7875570980109792	799540	100042	800000	1	0.01	459	146	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
146	x63	57	-0.0003580844363578887	0.0003580844363578887	-1.1904631570578734	0.2338647559468859	0.7875570980109792	799540	100042	800000	1	0.01	459	147	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
147	x561	429	0.0003552994492246198	0.0003552994492246198	1.18231872490023	0.23707961009555184	0.7875570980109792	799540	100042	800000	1	0.01	459	148	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
148	x166	152	-0.0003543834762829928	0.0003543834762829928	-1.1799040692424356	0.23803872230212575	0.7875570980109792	799540	100042	800000	1	0.01	459	149	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
149	x470	367	-0.00035123714025168604	0.00035123714025168604	-1.1682909289813759	0.24268978143023487	0.7875570980109792	799540	100042	800000	1	0.01	459	150	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
150	x104	94	0.0003482926333283527	0.0003482926333283527	1.1585578281759359	0.2466368131961811	0.7875570980109792	799540	100042	800000	1	0.01	459	151	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
151	x56	50	0.00034406136363110624	0.00034406136363110624	1.1454904471005432	0.2520063932706653	0.7875570980109792	799540	100042	800000	1	0.01	459	152	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
152	x554	422	0.0003434132149118541	0.0003434132149118541	1.1422882960128926	0.2533345466425056	0.7875570980109792	799540	100042	800000	1	0.01	459	153	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
153	x302	247	0.0003430108556803998	0.0003430108556803998	1.1404633305494893	0.25409366299350244	0.7875570980109792	799540	100042	800000	1	0.01	459	154	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
154	x555	423	-0.00034255122895935757	0.00034255122895935757	-1.1395857176225328	0.25445927977532923	0.7875570980109792	799540	100042	800000	1	0.01	459	155	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
155	x416	324	0.0003405030058830473	0.0003405030058830473	1.1329624261681306	0.25723037226298434	0.7875570980109792	799540	100042	800000	1	0.01	459	156	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
156	x68	62	-0.00033995242126408647	0.00033995242126408647	-1.131513472821363	0.2578393754064235	0.7875570980109792	799540	100042	800000	1	0.01	459	157	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
157	x165	151	-0.0003400147204301768	0.0003400147204301768	-1.131306231256148	0.2579265618639246	0.7875570980109792	799540	100042	800000	1	0.01	459	158	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
158	x436	343	0.000339411566374786	0.000339411566374786	1.1289522818542819	0.2589183027154879	0.7875570980109792	799540	100042	800000	1	0.01	459	159	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
159	x249	209	0.0003366955959905971	0.0003366955959905971	1.119897545947901	0.26275776059242245	0.7875570980109792	799540	100042	800000	1	0.01	459	160	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
160	x448	355	-0.0003326345589770743	0.0003326345589770743	-1.107078435674381	0.2682603510688527	0.7875570980109792	799540	100042	800000	1	0.01	459	161	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
161	x67	61	0.0003294984661966464	0.0003294984661966464	1.0960277072583677	0.27306697947527464	0.7875570980109792	799540	100042	800000	1	0.01	459	162	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
162	x78	70	0.0003273342542280137	0.0003273342542280137	1.0888981423715298	0.2761991337337413	0.7875570980109792	799540	100042	800000	1	0.01	459	163	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
163	x360	292	0.0003270409751473352	0.0003270409751473352	1.08824732882007	0.2764862639802836	0.7875570980109792	799540	100042	800000	1	0.01	459	164	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
164	x474	371	0.0003265801274235155	0.0003265801274235155	1.0875360481212681	0.2768003041854808	0.7875570980109792	799540	100042	800000	1	0.01	459	165	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
165	x20	17	0.00032557049167329134	0.00032557049167329134	1.0820585196861836	0.27922685216527704	0.7875570980109792	799540	100042	800000	1	0.01	459	166	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
166	x461	364	-0.0003238626975557833	0.0003238626975557833	-1.0785887116034958	0.28077144114457414	0.7875570980109792	799540	100042	800000	1	0.01	459	167	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
167	x301	246	0.0003239847701806739	0.0003239847701806739	1.077846103766569	0.2811027661356808	0.7875570980109792	799540	100042	800000	1	0.01	459	168	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
168	x540	408	0.00032371316744257873	0.00032371316744257873	1.0774111597576346	0.2812969457553161	0.7875570980109792	799540	100042	800000	1	0.01	459	169	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
169	x107	97	0.0003218516058747493	0.0003218516058747493	1.0712711363228797	0.28404785744255767	0.7875570980109792	799540	100042	800000	1	0.01	459	170	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
170	x357	290	-0.00032150590178370964	0.00032150590178370964	-1.0701091363901536	0.2845705101647472	0.7875570980109792	799540	100042	800000	1	0.01	459	171	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
171	x300	245	0.00032042580056240206	0.00032042580056240206	1.0658985513897523	0.2864698257819109	0.7875570980109792	799540	100042	800000	1	0.01	459	172	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
172	x65	59	-0.00032019105595710554	0.00032019105595710554	-1.0641556838263095	0.28725850031068656	0.7875570980109792	799540	100042	800000	1	0.01	459	173	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
173	x52	47	0.0003192450166474992	0.0003192450166474992	1.0621958981475994	0.2881470824278305	0.7875570980109792	799540	100042	800000	1	0.01	459	174	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
174	x205	182	-0.0003147769655055278	0.0003147769655055278	-1.0473960684941965	0.29491726084792014	0.7875570980109792	799540	100042	800000	1	0.01	459	175	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
175	x214	189	-0.0003124530261815013	0.0003124530261815013	-1.0394822355011353	0.2985808300503942	0.7875570980109792	799540	100042	800000	1	0.01	459	176	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
176	x60	54	-0.00031172260619213046	0.00031172260619213046	-1.0361776615510059	0.3001195796098173	0.7875570980109792	799540	100042	800000	1	0.01	459	177	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
177	x229	202	0.00031022310765458787	0.00031022310765458787	1.0315597984278344	0.3022786934533744	0.7875570980109792	799540	100042	800000	1	0.01	459	178	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
178	x167	153	0.00030931670097172616	0.00030931670097172616	1.029065907041247	0.3034490167684413	0.7875570980109792	799540	100042	800000	1	0.01	459	179	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
179	x172	158	0.0003091693244562775	0.0003091693244562775	1.0289249524903072	0.3035152531399445	0.7875570980109792	799540	100042	800000	1	0.01	459	180	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
180	x431	338	-0.0003088335216453701	0.0003088335216453701	-1.0275828755587302	0.30414639371140606	0.7875570980109792	799540	100042	800000	1	0.01	459	181	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
181	x309	254	0.00030622059726715365	0.00030622059726715365	1.0190838316384607	0.3081634777090339	0.7875570980109792	799540	100042	800000	1	0.01	459	182	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
182	x542	410	0.00030396047578638846	0.00030396047578638846	1.0122505514677218	0.3114185776509357	0.7875570980109792	799540	100042	800000	1	0.01	459	183	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
183	x543	411	-0.0003021730943153689	0.0003021730943153689	-1.005454621129653	0.31467829418613225	0.7875570980109792	799540	100042	800000	1	0.01	459	184	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
184	x545	413	-0.00030177643941150286	0.00030177643941150286	-1.0040574985094093	0.3153512036418661	0.7875570980109792	799540	100042	800000	1	0.01	459	185	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
185	x157	145	0.0003004184868940344	0.0003004184868940344	0.9995276126188002	0.31753947218673745	0.7875570980109792	799540	100042	800000	1	0.01	459	186	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
186	x347	281	-0.0002995185378227	0.0002995185378227	-0.9969542371616635	0.3187870251378893	0.7875570980109792	799540	100042	800000	1	0.01	459	187	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
187	x453	357	-0.0002984240891983268	0.0002984240891983268	-0.9925662720084856	0.3209216685925723	0.7875570980109792	799540	100042	800000	1	0.01	459	188	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
188	x125	115	0.0002970670890565956	0.0002970670890565956	0.9874950836967801	0.3234002906914121	0.7875570980109792	799540	100042	800000	1	0.01	459	189	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
189	x122	112	0.0002967508176341443	0.0002967508176341443	0.98728247832138	0.32350447666079385	0.7875570980109792	799540	100042	800000	1	0.01	459	190	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
190	x16	13	-0.00029555915043619554	0.00029555915043619554	-0.9829759088461135	0.32561959312584665	0.7875570980109792	799540	100042	800000	1	0.01	459	191	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
191	x199	176	0.00029477254671475767	0.00029477254671475767	0.9804782257804262	0.32685040932279963	0.7875570980109792	799540	100042	800000	1	0.01	459	192	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
192	x48	44	-0.0002933762086356025	0.0002933762086356025	-0.9765929551301785	0.32877100366581646	0.7875570980109792	799540	100042	800000	1	0.01	459	193	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
193	x168	154	-0.0002928692946779924	0.0002928692946779924	-0.9744120277062258	0.3298522946337037	0.7875570980109792	799540	100042	800000	1	0.01	459	194	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
194	x497	391	-0.0002896887779170819	0.0002896887779170819	-0.9641382841308965	0.33497689254817775	0.7875570980109792	799540	100042	800000	1	0.01	459	195	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
195	x25	22	0.0002890728141312797	0.0002890728141312797	0.9607736633232877	0.3366662740856802	0.7875570980109792	799540	100042	800000	1	0.01	459	196	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
196	x213	188	-0.00028619473939479347	0.00028619473939479347	-0.9515907100729155	0.3413048824221907	0.7875570980109792	799540	100042	800000	1	0.01	459	197	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
197	x322	264	0.0002850174334161346	0.0002850174334161346	0.9482423553230475	0.34300637588947946	0.7875570980109792	799540	100042	800000	1	0.01	459	198	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
198	x566	434	0.00028124774676404734	0.00028124774676404734	0.9352487951336285	0.34966037956988727	0.7875570980109792	799540	100042	800000	1	0.01	459	199	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
199	x521	401	0.0002801676112690064	0.0002801676112690064	0.9321240499408547	0.35127270184834847	0.7875570980109792	799540	100042	800000	1	0.01	459	200	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
200	x281	229	-0.0002781911837409194	0.0002781911837409194	-0.9260395518640725	0.3544257055612674	0.7875570980109792	799540	100042	800000	1	0.01	459	201	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
201	x517	397	0.00027811411082793807	0.00027811411082793807	0.9247705815273526	0.35508553530796794	0.7875570980109792	799540	100042	800000	1	0.01	459	202	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
202	x589	457	-0.00027712363823561675	0.00027712363823561675	-0.9220933258711161	0.3564801762030285	0.7875570980109792	799540	100042	800000	1	0.01	459	203	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
203	x580	448	0.0002751087697358722	0.0002751087697358722	0.9152610307617322	0.36005488778981865	0.7875570980109792	799540	100042	800000	1	0.01	459	204	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
204	x340	275	0.0002749686946070274	0.0002749686946070274	0.9146274319407219	0.36038752835861143	0.7875570980109792	799540	100042	800000	1	0.01	459	205	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
205	x17	14	0.00027449435018513503	0.00027449435018513503	0.913281980479564	0.36109453234908984	0.7875570980109792	799540	100042	800000	1	0.01	459	206	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
206	x115	105	-0.00027296382448965253	0.00027296382448965253	-0.9079305799704059	0.36391517354232017	0.7875570980109792	799540	100042	800000	1	0.01	459	207	0	[1361, 995, 1108, 1227, 507]	0.48369998335838316	0.24133270978927612
